Points,GEO12_ID,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,TotPop,NatWalkInd,TotPop_scaled,NatWalkInd_scaled,score
"(-95.76178112506058, 31.241203941442404)",482900000000.0,0.017265643,0.333994531,0.223932802,0.829088903,0.195535938,0.49729403,0.634057827,0.734683549,2435,7.666666667,0.26081833761782347,0.775510204131612,0.4889424261566481
"(-95.76263031007048, 31.07615093047649)",483130000000.0,0.0292571,0.199807794,0.160682014,0.712574085,0.331508009,0.297431558,0.454904579,0.631381076,3525,1.333333333,0.3775706940874036,0.0,0.480644954754331
"(-95.76323612813958, 31.380307322526136)",482900000000.0,0.045205555,0.462151038,0.25306607,0.9373982,0.512348795,0.688174864,0.716575686,0.830710976,2435,7.666666667,0.26081833761782347,0.775510204131612,0.33345890593925676
"(-95.7775141814936, 31.19493533223146)",482900000000.0,0.04159308,0.285650531,0.212243577,0.784132315,0.471386658,0.425288767,0.600948951,0.69482487,2435,7.666666667,0.26081833761782347,0.775510204131612,0.4114284179392567
"(-95.77783700642509, 30.986122085989702)",483130000000.0,0.006635906,0.14025199,0.104616146,0.64568072,0.075004504,0.208727037,0.296102096,0.572073169,3525,1.333333333,0.3775706940874036,0.0,0.6012535764934615
"(-95.77824123616348, 31.46777075253766)",482900000000.0,0.088211801,0.541860434,0.289450805,1.001853714,1.0,0.806896856,0.819632796,0.887857476,2435,7.666666667,0.26081833761782347,0.775510204131612,0.13432148237403937
"(-95.77872272415381, 30.98875201220653)",483130000000.0,0.005913993,0.140256568,0.104257122,0.646461282,0.066818678,0.208733856,0.295085186,0.572765218,3525,1.333333333,0.3775706940874036,0.0,0.6039040246238963
"(-95.78118404041555, 30.966003650778163)",483130000000.0,0.004067085,0.132050601,0.099549251,0.631611359,0.045876448,0.196511599,0.281750485,0.559599221,3525,1.333333333,0.3775706940874036,0.0,0.6168789278412875
"(-95.78555754654673, 30.92198409319735)",483130000000.0,0.009380047,0.127218261,0.105360421,0.604637714,0.10612054,0.18931414,0.298210201,0.535684286,3525,1.333333333,0.3775706940874036,0.0,0.6038399924934614
"(-95.78605883585543, 30.988319742886823)",483130000000.0,0.003052984,0.133204174,0.096996369,0.640220116,0.034377476,0.198229771,0.274519631,0.567231777,3525,1.333333333,0.3775706940874036,0.0,0.6184634500152005
"(-95.78761586313693, 31.02387625649336)",483130000000.0,0.013007742,0.147926239,0.109007574,0.660231308,0.147255261,0.220157336,0.308540493,0.584973774,3525,1.333333333,0.3775706940874036,0.0,0.5705979420586789
"(-95.79366741939002, 31.176753905132173)",482900000000.0,0.034132629,0.262088819,0.189520406,0.759815077,0.386792009,0.390195119,0.536587223,0.673265116,2435,7.666666667,0.26081833761782347,0.775510204131612,0.45267583533056116
"(-95.79506884874729, 31.29596462291057)",482900000000.0,0.024163969,0.37207037,0.193662556,0.850569256,0.273756593,0.554005532,0.548319562,0.753728111,2435,7.666666667,0.26081833761782347,0.775510204131612,0.45637307950447414
"(-95.79891503307377, 31.111729239483203)",482900000000.0,0.039378747,0.203084279,0.165824604,0.709525548,0.44627816,0.302311671,0.469470592,0.628678232,2435,7.666666667,0.26081833761782347,0.775510204131612,0.45423261546099586
"(-95.80208190901733, 31.589846128501158)",482900000000.0,0.011127878,0.656508923,0.293760412,1.096158712,0.125939332,0.977658371,0.831839443,0.971468639,2435,7.666666667,0.26081833761782347,0.775510204131612,0.4013053031566481
"(-95.80422885730513, 31.07188837456138)",483130000000.0,0.025965387,0.16786378,0.129665706,0.678409401,0.29418301,0.249853014,0.367053147,0.60109054,3525,1.333333333,0.3775706940874036,0.0,0.5100516615369397
"(-95.80768798591906, 30.881367559545243)",483130000000.0,0.004737748,0.120122667,0.112696043,0.5655636,0.053481142,0.178745713,0.318987814,0.501041031,3525,1.333333333,0.3775706940874036,0.0,0.6337552984934613
"(-95.80770934565778, 30.341245969473885)",481852000000.0,0.009045964,0.274943251,0.059355161,0.571274382,0.102332349,0.409340965,0.167903654,0.506104232,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6218031422115073
"(-95.80800686629357, 30.179367224435047)",484737000000.0,0.005627321,0.343911712,0.092422099,0.664566041,0.063568088,0.51206503,0.261563346,0.588816965,6196,5.0,0.6636675235646958,0.44897959185922537,0.6569974298312177
"(-95.81007363388792, 30.259143825319196)",481852000000.0,0.009066822,0.299167441,0.024059569,0.613246385,0.102568857,0.445421331,0.067931462,0.543316766,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6115552939506377
"(-95.8102403441522, 30.30303049514624)",481852000000.0,0.007514686,0.282172017,0.040875162,0.588550306,0.084969063,0.420107745,0.115560402,0.52142113,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6243226020375943
"(-95.8106568989348, 30.279795356666295)",481852000000.0,0.001464518,0.290003614,0.024306664,0.600934973,0.016365728,0.431772402,0.068631339,0.532401423,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6458986342984638
"(-95.81085450649752, 30.14906827326479)",484737000000.0,0.003593924,0.361370104,0.101960354,0.682837829,0.040511239,0.538068177,0.288579757,0.605016801,6196,5.0,0.6636675235646958,0.44897959185922537,0.6570772796573048
"(-95.8128716001229, 30.102267132982128)",484737000000.0,0.002936353,0.393070186,0.116383131,0.714344433,0.033054984,0.585283399,0.329431222,0.632950673,6196,5.0,0.6636675235646958,0.44897959185922537,0.6461256438746961
"(-95.81446923885704, 30.202269308650553)",484737000000.0,0.011338422,0.324939848,0.06862733,0.644742804,0.128326704,0.483807665,0.194166397,0.57124161,6196,5.0,0.6636675235646958,0.44897959185922537,0.6447447440051307
"(-95.81582920406527, 30.18411451132318)",484737000000.0,0.001133072,0.334833044,0.086023252,0.655556042,0.012607445,0.498542941,0.243439079,0.580828666,6196,5.0,0.6636675235646958,0.44897959185922537,0.6788773381790438
"(-95.81635521537525, 30.171093841301683)",484737000000.0,0.008774968,0.342691568,0.095708756,0.663843066,0.099259504,0.510247705,0.270872563,0.588175973,6196,5.0,0.6636675235646958,0.44897959185922537,0.6444802435703482
"(-95.81655210303968, 31.33302780546949)",482900000000.0,0.029023284,0.401857833,0.18425639,0.868087331,0.328856747,0.598372032,0.521677281,0.769259701,2435,7.666666667,0.26081833761782347,0.775510204131612,0.431034898156648
"(-95.81874878145287, 30.997025457358323)",483130000000.0,0.007362727,0.107284617,0.068784021,0.619170185,0.083245989,0.159624267,0.194610212,0.54856883,3525,1.333333333,0.3775706940874036,0.0,0.6131099889282441
"(-95.81893089672195, 30.144245582179597)",484737000000.0,0.0048551,0.358767464,0.094840082,0.680327092,0.054811812,0.534191712,0.268412105,0.602790772,6196,5.0,0.6636675235646958,0.44897959185922537,0.6539228346573047
"(-95.81894546950089, 30.319508704349044)",481852000000.0,0.018240534,0.268992423,0.051217625,0.572465786,0.206590304,0.400477591,0.144854674,0.507160535,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.5865595896028116
"(-95.82181621377886, 31.36911412628455)",482900000000.0,0.012501476,0.435904465,0.19718531,0.895201941,0.141514669,0.649082289,0.558297505,0.793299615,2435,7.666666667,0.26081833761782347,0.775510204131612,0.4840386734175176
"(-95.82331802248186, 31.03789858989032)",483130000000.0,0.003246511,0.129685335,0.091077631,0.641585404,0.03657189,0.192988688,0.257755237,0.568442247,3525,1.333333333,0.3775706940874036,0.0,0.618235902406505
"(-95.82353948772189, 30.371496997145577)",481852000000.0,0.007843054,0.255145097,0.055196438,0.543122348,0.088692458,0.379852895,0.156124374,0.481144533,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6370233191680291
"(-95.82484123595505, 30.251086358241018)",481852000000.0,0.003007827,0.289875454,0.018967827,0.606155772,0.03386543,0.431581517,0.053509475,0.537030202,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6388675430375943
"(-95.82577284120285, 30.360382193490018)",481852000000.0,0.007083194,0.254089909,0.04715076,0.546271095,0.080076341,0.378281261,0.133335576,0.483936224,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6401083556897682
"(-95.82733804436548, 30.282523498183796)",481852000000.0,0.005716565,0.273604388,0.014786893,0.585644716,0.064580034,0.407346816,0.041667281,0.518845023,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.636078042820203
"(-95.82759769573829, 30.166357664212885)",484737000000.0,0.005527096,0.337351599,0.0842184,0.658796208,0.062431625,0.502294166,0.238326966,0.58370141,6196,5.0,0.6636675235646958,0.44897959185922537,0.6606071423529569
"(-95.82792061690489, 30.352725673842702)",481852000000.0,0.004386763,0.253053686,0.041923236,0.548032263,0.049501301,0.376737873,0.118528996,0.485497682,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6509109045593333
"(-95.82893991908568, 30.185564481899004)",484737000000.0,0.002581967,0.323748389,0.083063219,0.644802474,0.029036572,0.482033063,0.235054999,0.571294513,6196,5.0,0.6636675235646958,0.44897959185922537,0.6775614323529568
"(-95.82967032334501, 31.231340082322518)",482900000000.0,0.005477336,0.300147022,0.157600912,0.778231632,0.061867388,0.446880353,0.446177584,0.689593303,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5614800038957786
"(-95.8300195376311, 31.419075528798032)",482900000000.0,0.033760689,0.483470743,0.223110231,0.933325074,0.382574552,0.719929186,0.631727954,0.827099728,2435,7.666666667,0.26081833761782347,0.775510204131612,0.3821622684609959
"(-95.8306121708787, 30.234369069422485)",484737000000.0,0.006981618,0.29351907,0.034231568,0.611889146,0.078924559,0.437008447,0.096742908,0.542113434,6196,5.0,0.6636675235646958,0.44897959185922537,0.6783301907442612
"(-95.83080511102645, 30.114802408427046)",484737000000.0,0.008230231,0.371753663,0.094543375,0.692892977,0.093082685,0.553533816,0.267571705,0.613931732,6196,5.0,0.6636675235646958,0.44897959185922537,0.6359316882225222
"(-95.83089693032515, 31.54916006672084)",482900000000.0,0.015587699,0.611985534,0.251516187,1.046789224,0.176509593,0.911343661,0.712185754,0.927697467,2435,7.666666667,0.26081833761782347,0.775510204131612,0.40702598520012634
"(-95.83110125010784, 31.277761596281824)",482900000000.0,0.012486751,0.344721774,0.155174735,0.814517638,0.141347695,0.513271565,0.439305615,0.721764611,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5200568663740395
"(-95.83111844615757, 30.30369500417501)",481852000000.0,0.001283115,0.262232166,0.035148841,0.570642008,0.014308789,0.390408626,0.099341017,0.505543567,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6564191759506377
"(-95.83132423783546, 30.361291557853857)",481852000000.0,0.011762846,0.248468067,0.042890419,0.540947462,0.133139286,0.369907889,0.121268472,0.479216271,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6241821182984638
"(-95.83228540041016, 30.932352818059428)",483130000000.0,0.001878231,0.079477244,0.059668021,0.570425556,0.021056862,0.118206982,0.168789806,0.505351659,3525,1.333333333,0.3775706940874036,0.0,0.6526964269717223
"(-95.83323241241804, 30.159461082167784)",484737000000.0,0.003794153,0.337915319,0.078648982,0.659469596,0.042781654,0.50313379,0.222551996,0.584298438,6196,5.0,0.6636675235646958,0.44897959185922537,0.6678836158312178
"(-95.83687935952814, 30.515951943728425)",481852000000.0,0.006602896,0.27065403,0.153802077,0.481747491,0.074630203,0.402952448,0.43541766,0.426729356,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.64769404164629
"(-95.83730846308187, 30.34343870784508)",481852000000.0,0.004750196,0.245479142,0.030241374,0.544442676,0.053622292,0.365456079,0.085440974,0.482315141,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6525136096028117
"(-95.83864129187253, 30.320997133850593)",481852000000.0,0.002022008,0.24966453,0.032704615,0.55494356,0.022687157,0.371689944,0.092417924,0.491625264,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6594609696462899
"(-95.83921038612252, 29.795621100106338)",484737000000.0,0.0041854,0.63792908,0.113118976,0.945953403,0.04721803,0.949984895,0.320185741,0.838296051,6196,5.0,0.6636675235646958,0.44897959185922537,0.5543202783529568
"(-95.84023137556991, 30.34662494156499)",481852000000.0,0.000947437,0.241990272,0.028258583,0.540315173,0.010502515,0.360259632,0.079824862,0.478655682,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6692547594723768
"(-95.84054069558414, 30.345878005746208)",481852000000.0,0.001754973,0.241829906,0.027728807,0.540422306,0.01965923,0.360020777,0.07832431,0.478750666,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6661124036028117
"(-95.84098708992167, 30.649740175087608)",481852000000.0,0.007313594,0.300998983,0.218723031,0.467973871,0.082688871,0.448149295,0.619301531,0.414517613,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6391785582549856
"(-95.84107582325665, 30.2476898744563)",481852000000.0,0.002434715,0.277580261,0.022677096,0.595403514,0.027366873,0.413268622,0.064015707,0.527497211,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6447831537767247
"(-95.84137537090274, 31.155843976595765)",482900000000.0,0.029290624,0.224496838,0.137502874,0.712444694,0.331888142,0.334204293,0.389251355,0.631266358,2435,7.666666667,0.26081833761782347,0.775510204131612,0.49522138724360465
"(-95.84226913483432, 31.48238732732129)",482900000000.0,0.075174425,0.544304086,0.226125433,0.98237826,0.852168168,0.810536519,0.640268294,0.870590466,2435,7.666666667,0.26081833761782347,0.775510204131612,0.19938737693925676
"(-95.84315390268448, 31.06810325277468)",483130000000.0,0.015997188,0.142851552,0.107679054,0.647396119,0.181152826,0.212598917,0.304777558,0.573594048,3525,1.333333333,0.3775706940874036,0.0,0.5632578830152006
"(-95.84353293103658, 30.134429717577223)",484737000000.0,0.00178486,0.348646272,0.074218712,0.669908912,0.019998119,0.51911685,0.210003579,0.593553974,6196,5.0,0.6636675235646958,0.44897959185922537,0.6724396744833917
"(-95.8443373951788, 30.172455957661942)",484737000000.0,0.007368074,0.320915612,0.068010884,0.642457235,0.083306617,0.477813825,0.192420358,0.569215215,6196,5.0,0.6636675235646958,0.44897959185922537,0.6614452542225221
"(-95.84464191665892, 30.283190242556234)",481852000000.0,0.008841973,0.257573707,0.019194682,0.57114282,0.100019278,0.383470152,0.054152022,0.505987588,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6287188015593335
"(-95.84487457009824, 30.26565584813305)",481852000000.0,0.004234157,0.265294747,0.012991368,0.581389892,0.047770891,0.394970142,0.036581589,0.515072681,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6439960535158552
"(-95.84487513264322, 30.09803648536311)",484737000000.0,0.006203542,0.375560125,0.093680132,0.695706056,0.0701019,0.559203295,0.265126633,0.616425819,6196,5.0,0.6636675235646958,0.44897959185922537,0.6429173046138263
"(-95.84756431813531, 30.337162525645283)",481852000000.0,0.006786205,0.236831284,0.019376349,0.538840519,0.076708757,0.352575654,0.054666582,0.477348248,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6481091852984638
"(-95.85061687482616, 30.57475011525967)",481852000000.0,0.009324867,0.291173035,0.163131526,0.459199889,0.105494847,0.433514179,0.461842643,0.406738568,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6414341476462899
"(-95.85075346935677, 29.834828778180558)",484737000000.0,0.008503702,0.602246307,0.115332319,0.906225363,0.096183598,0.896837711,0.326454874,0.803073023,6196,5.0,0.6636675235646958,0.44897959185922537,0.5515784405703482
"(-95.85121474315119, 30.411016715495457)",481852000000.0,0.006932738,0.227337189,0.075284509,0.501071291,0.07837031,0.338434813,0.213022372,0.443861909,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6529084609071595
"(-95.85207567275951, 30.451553887485925)",481852000000.0,0.019198777,0.233294615,0.115124733,0.484977277,0.217455895,0.347308014,0.325866902,0.429592896,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.604201925820203
"(-95.85233983705247, 29.81028499975622)",484737000000.0,0.003906222,0.619135016,0.103824152,0.926720297,0.044052405,0.921992352,0.293858828,0.821243907,6196,5.0,0.6636675235646958,0.44897959185922537,0.5637142613094787
"(-95.85268011611173, 30.154932467020874)",484737000000.0,0.002621728,0.327390501,0.059726192,0.648834328,0.029487432,0.487457754,0.168954571,0.57486917,6196,5.0,0.6636675235646958,0.44897959185922537,0.6787993280486091
"(-95.85575097969472, 30.306139611315093)",481852000000.0,0.007283851,0.238307469,0.033195392,0.548840569,0.082351603,0.354774335,0.093808015,0.486214329,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6412652057332464
"(-95.85585849660421, 30.217748211132008)",484737000000.0,0.004995591,0.282571293,0.056047184,0.603287715,0.056404844,0.420702441,0.158534048,0.534487373,6196,5.0,0.6636675235646958,0.44897959185922537,0.6868380635268698
"(-95.8583047657097, 30.929901662308644)",483130000000.0,0.016157153,0.054284668,0.04310653,0.547518841,0.18296668,0.080684268,0.121880589,0.48504248,3525,1.333333333,0.3775706940874036,0.0,0.6071149843195484
"(-95.85931641772125, 30.940359324190084)",483130000000.0,0.007567777,0.051843941,0.034327335,0.552734228,0.085571068,0.077048963,0.097014159,0.489666462,3525,1.333333333,0.3775706940874036,0.0,0.6406225832325919
"(-95.85939061272553, 31.099119401101078)",482900000000.0,0.01215152,0.16498307,0.104467535,0.658194188,0.137546489,0.245562383,0.295681165,0.583167657,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5874707321131698
"(-95.86024258463189, 30.96510081334704)",483130000000.0,0.003917652,0.055687814,0.020590074,0.566816941,0.044182013,0.082774164,0.058104369,0.502152248,3525,1.333333333,0.3775706940874036,0.0,0.6521187024065048
"(-95.86025012113862, 30.165909259931396)",484737000000.0,0.005203001,0.314222047,0.051572333,0.635705326,0.058756684,0.467844193,0.145859361,0.563228948,6196,5.0,0.6636675235646958,0.44897959185922537,0.6745243946138264
"(-95.861771948357, 30.710864025833633)",481852000000.0,0.024253961,0.236789931,0.2343568,0.455765402,0.274777021,0.352514061,0.663583041,0.403693539,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.5783629546028116
"(-95.86214952641834, 31.325176016287724)",482900000000.0,0.021633845,0.385840879,0.139830289,0.836465633,0.245067319,0.574515815,0.395843588,0.741223786,2435,7.666666667,0.26081833761782347,0.775510204131612,0.47643892659143056
"(-95.8623278727844, 29.786687843968675)",484737000000.0,0.004501236,0.623071174,0.089021756,0.942579587,0.050799324,0.927855005,0.251932123,0.835304813,6196,5.0,0.6636675235646958,0.44897959185922537,0.5580447592225221
"(-95.86314718520306, 31.035423124917003)",483130000000.0,0.009660917,0.104614744,0.070459363,0.61036556,0.10930535,0.155647664,0.199355496,0.540762616,3525,1.333333333,0.3775706940874036,0.0,0.6067276473195484
"(-95.86421893148015, 31.049963361287617)",483130000000.0,0.012058439,0.11729254,0.08440145,0.619648004,0.136491038,0.174530421,0.238845441,0.548992466,3525,1.333333333,0.3775706940874036,0.0,0.591871255754331
"(-95.86465628306878, 30.13118124218474)",484737000000.0,0.00679724,0.33732949,0.057200887,0.657842513,0.076833889,0.502261236,0.16180183,0.58285586,6196,5.0,0.6636675235646958,0.44897959185922537,0.6592203751355656
"(-95.8649075309946, 30.2628441453996)",481852000000.0,0.004037729,0.249342949,0.033191257,0.56732004,0.045543575,0.37121097,0.093796303,0.502598298,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6476550991680291
"(-95.86556470163066, 30.764757409039234)",481852000000.0,0.038730091,0.183443676,0.190175538,0.466195641,0.438922999,0.273058262,0.538442837,0.412941028,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.5269476618636812
"(-95.86753817654852, 30.94881301314471)",483130000000.0,0.004627762,0.044041139,0.022620951,0.551126473,0.05223401,0.065427193,0.063856682,0.48824102,3525,1.333333333,0.3775706940874036,0.0,0.6546608113630267
"(-95.86797263834836, 30.16050914625448)",484737000000.0,0.005730766,0.312910202,0.043909007,0.634170774,0.064741054,0.465890285,0.124153548,0.561868408,6196,5.0,0.6636675235646958,0.44897959185922537,0.6739447894399134
"(-95.86838083135379, 30.25068380144343)",481852000000.0,0.009274425,0.253000989,0.040346086,0.572325611,0.10492288,0.376659384,0.114061832,0.507036255,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6243397931245508
"(-95.86877187520244, 29.853567171943002)",484737000000.0,0.008574449,0.578177601,0.095246502,0.880978129,0.096985795,0.86098893,0.26956326,0.78068873,6196,5.0,0.6636675235646958,0.44897959185922537,0.5631174476573048
"(-95.86902300339206, 30.164457161414564)",484737000000.0,0.009180878,0.309282735,0.042756746,0.63060138,0.103862143,0.460487407,0.120889853,0.55870377,6196,5.0,0.6636675235646958,0.44897959185922537,0.6618150053094787
"(-95.86994044148818, 30.860312239041622)",481852000000.0,0.008695189,0.091886041,0.099013772,0.500790636,0.098354885,0.136689084,0.28023378,0.44361308,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6518931719071595
"(-95.87150847606453, 30.964974029075105)",483130000000.0,0.004798311,0.045563291,0.00948079,0.55788447,0.05416787,0.067694341,0.026638133,0.494232686,3525,1.333333333,0.3775706940874036,0.0,0.6534237327978093
"(-95.87246127867529, 30.622819588168134)",481852000000.0,0.005810929,0.308467691,0.178563194,0.435411005,0.06565003,0.459273452,0.505551718,0.385647254,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6596089606897682
"(-95.87296854128283, 30.364381179832684)",481852000000.0,0.002978106,0.206778262,0.027653748,0.503088102,0.033528432,0.307813621,0.078111712,0.445650022,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6750807205593334
"(-95.87302145818173, 29.86710632313493)",484737000000.0,0.003236826,0.564018664,0.087521598,0.867127764,0.036462071,0.839900108,0.247683033,0.768408945,6196,5.0,0.6636675235646958,0.44897959185922537,0.5903086268312178
"(-95.87330146876121, 30.547230449225445)",481852000000.0,0.005034417,0.25636434,0.129626407,0.440155254,0.056845103,0.381668878,0.366941835,0.389853523,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6706091224723769
"(-95.87383008564446, 30.9431995198731)",483130000000.0,0.0053609,0.037295323,0.023600049,0.542724015,0.060547111,0.055379738,0.066629904,0.48079137,3525,1.333333333,0.3775706940874036,0.0,0.6546767515804179
"(-95.87422660391888, 31.41614127821688)",482900000000.0,0.04178253,0.475120551,0.192524142,0.908904659,0.473534841,0.707492115,0.545095088,0.805448496,2435,7.666666667,0.26081833761782347,0.775510204131612,0.3623621589392568
"(-95.87442192433137, 30.162384746584998)",484737000000.0,0.006062264,0.307214236,0.037369908,0.628355313,0.068499936,0.457406512,0.105632025,0.556712398,6196,5.0,0.6636675235646958,0.44897959185922537,0.6756048903094786
"(-95.87559399415848, 31.210184870977137)",482900000000.0,0.029674445,0.270076223,0.119187226,0.733691926,0.336240311,0.402091842,0.337373617,0.650104233,2435,7.666666667,0.26081833761782347,0.775510204131612,0.4864592062436046
"(-95.87577120519542, 30.803374236888153)",481852000000.0,0.007454049,0.14350223,0.150233727,0.470416347,0.084281492,0.21356806,0.425310569,0.416683121,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6565049567332465
"(-95.87733369084144, 30.88510277795711)",483130000000.0,0.017861892,0.066563284,0.073604192,0.506983749,0.202296852,0.098972473,0.208262996,0.449103917,3525,1.333333333,0.3775706940874036,0.0,0.6083409197978094
"(-95.87745235743512, 30.53793400439168)",481852000000.0,0.006304827,0.247495812,0.121767683,0.437648663,0.071250373,0.368459779,0.344682575,0.38763117,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6679136886897682
"(-95.8786784886576, 30.15052126605179)",484737000000.0,0.002143172,0.313482254,0.035590076,0.634108948,0.02406105,0.466742319,0.100590782,0.561813593,6196,5.0,0.6636675235646958,0.44897959185922537,0.6891008452660002
"(-95.87871963892937, 30.95194559646535)",483130000000.0,0.005330378,0.03375976,0.013612606,0.544155856,0.060201019,0.050113744,0.038341199,0.482060846,3525,1.333333333,0.3775706940874036,0.0,0.6558144744934615
"(-95.88042822644022, 31.067043187215187)",483130000000.0,0.018365639,0.128312292,0.087204674,0.620415181,0.208008879,0.190943629,0.246785368,0.549672648,3525,1.333333333,0.3775706940874036,0.0,0.5657000679717222
"(-95.88168496232122, 30.959157452141152)",483130000000.0,0.002378579,0.033841838,0.005816538,0.546303722,0.02673034,0.050235994,0.016259406,0.483965152,3525,1.333333333,0.3775706940874036,0.0,0.6677488452325918
"(-95.88179603551433, 31.076651779222562)",483130000000.0,0.008919154,0.137362718,0.08349979,0.626483886,0.100894438,0.204423654,0.236291556,0.555053184,3525,1.333333333,0.3775706940874036,0.0,0.6009559387108527
"(-95.88188657904057, 30.83977864946889)",481852000000.0,0.00035111,0.106756428,0.113564058,0.480536064,0.003740717,0.158837564,0.321446404,0.425655301,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6882938011245507
"(-95.88218495550011, 29.796493783202806)",484737000000.0,0.00310745,0.601079898,0.07125064,0.924642149,0.034995072,0.895100421,0.20159673,0.819401413,6196,5.0,0.6636675235646958,0.44897959185922537,0.5726861154399134
"(-95.88245644356863, 30.215919728207272)",484737000000.0,0.001909686,0.263420018,0.059957623,0.584880075,0.021413533,0.392177854,0.169610082,0.51816709,6196,5.0,0.6636675235646958,0.44897959185922537,0.705444207222522
"(-95.88295518167826, 31.0871172249836)",483130000000.0,0.003871305,0.147377964,0.08093818,0.633418595,0.043656476,0.219340715,0.229035981,0.561201523,3525,1.333333333,0.3775706940874036,0.0,0.6183931342760701
"(-95.88316619994484, 30.764204276690222)",481852000000.0,0.026760667,0.180429126,0.186889112,0.449350722,0.303200753,0.268568285,0.529134275,0.398006259,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.5799500383419421
"(-95.8852636035191, 29.831484482832593)",484737000000.0,0.005470862,0.580006414,0.084587146,0.892262482,0.061793986,0.863712828,0.239371412,0.79069348,6196,5.0,0.6636675235646958,0.44897959185922537,0.57307242252687
"(-95.88744241108158, 29.86720978187161)",484737000000.0,0.005060002,0.558846908,0.073435908,0.859896719,0.05713521,0.832197112,0.207786342,0.761997874,6196,5.0,0.6636675235646958,0.44897959185922537,0.5874174591355656
"(-95.88748189731716, 31.356523042508428)",482900000000.0,0.053212067,0.414741966,0.138221548,0.85035038,0.603135267,0.617562115,0.391286946,0.753534054,2435,7.666666667,0.26081833761782347,0.775510204131612,0.34593825763490893
"(-95.88825022175351, 30.175653371208497)",484737000000.0,0.003714382,0.288119282,0.026421914,0.609210721,0.041877117,0.428965812,0.074622631,0.539738732,6196,5.0,0.6636675235646958,0.44897959185922537,0.6933536717877395
"(-95.8884032669424, 30.265727016745252)",481852000000.0,0.008384438,0.227990013,0.056262099,0.547315753,0.094831251,0.339407152,0.15914278,0.484862422,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6352221835593334
"(-95.88864577651387, 30.94801901194264)",483130000000.0,0.00380833,0.023150738,0.015297986,0.533922119,0.0429424,0.034312292,0.043114916,0.472987576,3525,1.333333333,0.3775706940874036,0.0,0.6654528591456353
"(-95.88872933507434, 29.8661506127582)",484737000000.0,0.005906882,0.559406561,0.072454647,0.860193079,0.066738051,0.833030679,0.205006993,0.762260628,6196,5.0,0.6636675235646958,0.44897959185922537,0.584070547048609
"(-95.88873483157047, 31.53806166812646)",482900000000.0,0.022315341,0.596026971,0.193536765,1.01162348,0.252794856,0.887574413,0.547963268,0.896519387,2435,7.666666667,0.26081833761782347,0.775510204131612,0.3995100838957785
"(-95.88939388262207, 29.90542870636668)",484737000000.0,0.011771573,0.522368693,0.072290412,0.825777215,0.133238242,0.777865169,0.204541808,0.731747394,6196,5.0,0.6636675235646958,0.44897959185922537,0.5739720704833918
"(-95.88959770005654, 30.95778346395235)",483130000000.0,0.003438794,0.026421207,0.006633003,0.539285518,0.03875221,0.039183444,0.018571983,0.477742785,3525,1.333333333,0.3775706940874036,0.0,0.6661116256238963
